Back-End 개발자 (Django) [산업기능요원 보충역 가능],AI,"Mobile Service, Mobile Applications, eCommerce, e-commerce, Python, Django, Back-end, backend developer, REST API, RESTful-api, Elasticsearch, Elastic Search, Machine Learning, Azure Machine Learning, collaborative-filtering, Data Science, Data Engineering, MySQL, deep-learning, machine-learning, TensorFlow, 머신러닝, artificial-intelligence, 인공지능, 딥러닝, 기계학습, Data Modeling, "
[멀티캠퍼스] 파트너사 Cloud 분야 신입/경력 채용,AI,"Amazon AWS, MSA, agile, Java, devops, "
백엔드 엔지니어 (시니어),,"Java, SpringBoot, nodejs, Ruby On Rails, React, MobX, Express, rxjs, ramda.js, aws-ec2, AWS RDS(with MySQL), AWS Elastic Cache(Redis), AWS Redshift, AWS Lambda, Docker, nginx, Tomcat, Elasticsearch, imgix, Algolia, semaphoreci, PeriscopeData, "
프론트엔드 엔지니어 (시니어),AI,"Java, SpringBoot, nodejs, Ruby On Rails, React, "
iOS 엔지니어,AI,"Swift, RxSwift, iOS, MVVM, Xcode, "
"모든 분야(앱, 웹, 백엔드) 개발자 채용",AI,"angular2, TypeScript, Go, MongoDB, TensorFlow, "
[토글] 프론트엔드 react 개발자 인재채용,,"React, GitHub, react-native, Front-end, "
SW 개발 - Backend,SW 개발,"Amazon AWS, Back-end, Node.js, Git, Spring, MySQL, Java, JavaScript, "
SW 개발 - Android,AI,"Java, Kotlin, SQLite, GitHub, JIRA, "
개발자 모집공고,AI,"Java, MySQL, "
아이고고 개발자 채용,"end, Git","Node.js, MongoDB, JavaScript, React, Front-end, Git, Back-end, 풀스택개발, "
"2021년, 기술로 운송시장을 함께 혁신시킬 백엔드 개발자분을 모십니다.",,"NoSQL, Docker, Amazon AWS, Kotlin, Elasticsearch, Git, GitHub, spring-boot, RDB/SQL, "
"2021년, 기술로 운송시장을 혁신시킬 안드로이드 개발자분을 모십니다.",AI,"mvc, Kotlin, 안드로이드, 안드로이드개발, jetpack, MVVM, Android앱개발, 리액트네이티브, "
[2021년] 이리온컴퍼니 백엔드/프론트엔드 개발자 모집,이리온컴퍼니 백,"Java, Node.js, JavaScript, Amazon AWS, Front-end, Back-end, 서버관리, TypeScript, rdbms, cache, Data structure, "
프론트엔드 웹 개발자,jQuery,"jQuery, JavaScript, MySQL, Node.js, HTML5, CSS3, React, Amazon AWS, Front-end, Bootstrap, "
[Mr.Camel] Front-end Developer,[Mr.Camel,"React, Front-end, "
"웹개발자(백엔드, 프로트엔드, 풀스택)",AI,"웹프로그래머, HTML5, CSS3, jQuery, javascript, 웹 프론트엔드 개발(HTML5/CSS3/JavaScript/Vue.js), 웹개발/JSP, 웹퍼블리싱(HTML,CSS,JAVASCRIPT(JQUERY)), UX/UI Design, 웹개발, 반응형웹, "
R&D Deep Learning S/W Engineer,Deep Learni,"software-engineering, 소프트웨어개발, 엔지니어, Engineer, Software, 소프트웨어, TensorFlow, Tensorflow, Keras 등 머신러닝/딥러닝, deep-learning, Python, Tensorflow, pytorch, caffe, torch, People tracking, Big Data, 딥러닝, 인공지능, computer-vision, "
시스템 서버 구축 및 System integration,서버 구축 및 Sys,"서버개발, 서버개발자, 소프트웨어개발, GitHub, Docker, Flask, PostgreSQL, keras, TensorFlow, Tensorflow, Keras 등 머신러닝/딥러닝, Python, aws, AWS Cognito, - AWS Elasticache for Redis, NoSQL, shell-script, aws-s3, "
자소설닷컴 안드로이드 개발자 채용,AI,"Android, "
[다짐] 프론트엔드 개발자 채용 중! (3년 이상),,"React, Front-end, TypeScript, HTML5, CSS, Git, ReactNative, "
[다짐] 백엔드 개발자 채용 중! (1년 이상),Node.js,"Node.js, Amazon AWS, MongoDB, JavaScript, Back-end, TDD, REST API, graphql, Elasticsearch, Docker, "
[경력] 부설연구소 개발직군 연구원 모집,경력] 부설,"MySQL, Back-end, Java/JSP, spring-framework, 전자정부프레임워크, 웹 백엔드 개발(Java/Spring/Oracle/MySQL), 풀스택개발, 서버관리, "
Unity3D를 활용한 AR 게임 개발 / Unity3D를 활용한 교육 컨텐츠 개발,AI,"Unity 3D, C#, Unreal, C++, "
Ruby on Rails 웹 개발자(신입/경력),AI,"Ruby On Rails, React/React Native, Flutter, "
지구를 구하는 영웅들을 위하여! 펌웨어 개발자를 구합니다!,영웅들을 위하여!,"PCB, PCB Design, Pcb artwork, circuit design, C, C++, atmega, avr, Visual Studio, Eclipse, MATLAB, EAGLE, orcad, pspice, CUDA, CUDA 분산기술, 3d-modeling, solidworks, 병렬컴퓨터, ComputerVision, embedded, camera, image-processing, Machine Learning, "
딥러닝 엔지니어 (석사이상),,"TensorFlow, PyTorch, speech-synthesis, text-to-speech, "
Front-end Engineer (전문연구요원/산업기능요원 보충역 지원가능),AI,"JavaScript, React, "
Back-end Engineer (전문연구요원/산업기능요원 보충역 지원가능),AI,"Python, Django, "
"Software Engineer, Machine Learning (전문연구요원 지원가능/산업기능요원 보충역 지원가능)",AI,"Python, 인공지능, 머신러닝, 딥러닝, Machine Learning, "
QA 엔지니어 채용,AI,"Postman, Selenium, appium, QA 엔지니어, QA 테스터, "
Node JS 백엔드 개발자 채용,AI,"Node.js, TypeScript, Graphql/Apollo, "
[로플랫] 안드로이드 경력 개발자 채용,AI,"Android, Atlassian JIRA, Machine Learning, GPS, Java, Python, "
[로플랫] 프론트엔드(FE) 경력 개발자 채용,AI,"Vue.js, API, JavaScript, React, "
퍼플리셔,CSS3,"JavaScript, HTML5, HTML5, CSS3, jQuery, javascript, CSS3, 크로스브라우징, CSS, 퍼플리싱, "
PHP 개발,"end, Front","PHP, MySQL, Amazon AWS, Git, Back-end, Front-end, 풀스택개발, 서버관리, GitHub, "
PHP 웹개발자 채용,AI,"PHP, "
[CUCURBITA] 내일부터 출근과 함께 시작하며 성장할 Web 개발자를 목 빠지게 기다리고 있습니다.,AI,"JavaScript, React, HTML5, "
영상기반 인공지능 AI 피트니스 앱 개발자 경력직 2명 채용,AI,"Android, iOS, Java, Swift, Kotlin, "
[WEB팀] 웹 프론트엔드 개발자 모집,AI,"JavaScript, HTML5, CSS, Git, React, vue, TypeScript, "
[서버팀] 데이터 엔지니어 (백엔드 개발) 모집,데이터 엔,"Java, MySQL, PHP, Android, iOS, Back-end, Oracle, rdbms, 백엔드 기술 Java, Spring, Node.js, MySQL, "
[자전거 스타트업] 백엔드 / 프론트엔드 개발자 팀원 모집,Back-end,"Java, MySQL, Node.js, Amazon AWS, Back-end, Front-end, JavaScript, "
QA 담당자,"testing, 소프트웨어테스트","qa, test-cases, quality-assurance, software-testing, 소프트웨어테스트, 모바일, web, 웹서비스, "
React 개발자 채용,,"React, react-native, Node.js, JavaScript, ReactNative, "
웹서비스 개발자,AI,"REST API, 웹개발자, MongoDB, Redis, "
[마이페어] 웹 백엔드 개발자 채용(신입/경력),백엔,"Java, Kotlin, spring-boot, JPA, querydsl, Gradle, junit4, ecma2015, Serverless Framework, AWS Lambda, Amazon AWS, Docker, shell-script, MySQL, NoSQL, "
[프론트엔드 / React ]B2C 서비스를 운영해본 경험이 있는 경력 개발자를 모십니다.,PHP,"Android, Java, JavaScript, PHP, MySQL, Node.js, Front-end, React, "
"[인공지능 AI 개발 ]딥러닝, 머신러닝 등 AI 개발 경력자를 모십니다.",Security,"머신러닝, 딥러닝, Tensorflow, Keras 등 머신러닝/딥러닝, deep-learning, machine-learning, artificial-intelligence, Machine Learning, TensorFlow, PyTorch, keras, NLP, image-processing, image-recognition, "
백엔드 엔지니어 (*경력 3년 이상),,"Python, Django, Back-end, Node.js, Amazon AWS, 서버관리, "
[쿠팡] Back-end Engineer (Coupang Partner Integration - CPI),spring-framework,"Java, Back-end, Amazon AWS, MySQL, spring-framework, "
(주)판다코퍼레이션 웹 개발자 모집,AI,"aws, Azure, REST API, "
(주)판다코퍼레이션 웹 서비스 프론트엔드(Front-end) 개발 경력자 채용,Security,"JavaScript, Front-end, React, REST API, Git, react-native, "
Software Engineer,AI,"React, Node.js, Python, Rust, Amazon AWS, Google Cloud Platform (GCP), Terraform, AWS CloudFormation, AWS CDK, Docker, juce, "
Mobile Software Engineer,,"react-native, iOS, Android, "
★★ 웹프론트엔지니어 모집합니다 ★★,AI,"Vue.js, JavaScript, "
React 기반 웹 프론트앤드 개발 (6개월 계약),,"JavaScript, Front-end, React, TypeScript, "
Tech Lead/Full-Stack Engineer,풀스택개발,"풀스택개발, React, Amazon AWS, Front-end, Back-end, JavaScript, Node.js, TypeScript, Graphql/Apollo, "
소프트웨어 개발자,AI,"Python, Java, MySQL, "
모두의주차장 서버 개발자 (Back-End Developer),서버 개발자 (Back,"Amazon AWS, AWS Lambda, AWS CodeDeploy, Amazon Kinesis, AWS CloudFormation, aws codepipeline, Amazon DynamoDB, aws api gateway, Node.js, PHP, golang, MySQL, "
[정규직] 어플리케이션/모바일 개발자 채용 (신입/경력),,"iOS, Android, Mobile Applications, hybrid-mobile-app, "
풀스택(리액트(React)/Node.js) 개발자를 모십니다.,,"React, React.js, react-native, React.js, ReactNative, JavaScript, "
Node.js 백엔드 개발자를 모십니다. (경력),AI,"JavaScript, JavaScript/nodeJS, SQL, Graphql/Apollo, TypeScript, Amazon AWS, Docker/Kubernetes, "
AI 연구원 / 데이터 엔지니어를 모십니다.,AI 연구원 / ,"Python, TensorFlow, artificial-intelligence, deep-learning, machine-learning, 인공지능, Data Science, Data Engineering, 데이터분석, 빅데이터, 의료데이터 분석, NLP, Data Modeling, 딥러닝, "
발란몰 웹 개발자,API,"PHP, Node JS, Amazon AWS, API, MySQL, Linux, MongoDB, Git, "
프론트 엔드 개발자,,"JavaScript, Amazon AWS, Front-end, 풀스택개발, MySQL, "
발란몰 앱 개발자 (안드로이드),,"Xcode, Swift, autolayout, Swift 개발 경험자, Objective-C, cocoapods, Swift3.0, 안드로이드개발, Android앱개발, 어플리케이션 개발, 안드로이드개발자, 안드로이드, 안드로이드 앱개발, 안드로이드 개발, native app 개발, 모바일앱개발, "
퍼블리셔,AI,"JavaScript, CSS3, HTML5, Git, Bootstrap, HTML, "
웹 운영 및 유지보수 개발자,,"PHP, Node JS, aws, Amazon AWS, API, Linux, MySQL, Git, HybridApp, 개발 유지보수, 유지보수, Front-end, MongoDB, jQuery, Vue.js, "
발란몰 앱 개발자 (iOS),iOS,"iOS, ios 앱개발, 모바일앱개발, 아이폰, 아이폰개발자, native app 개발, 어플리케이션 개발, iPhone, Java/Kotlin 혹은 Swift, "
Node.js Backend 개발자,,"Node.js, MySQL, Amazon AWS, 크롤링, rdbms, Amazon EC2, Bootstrap, JavaScript, HTML5, CSS3, jQuery, javascript, Vue.js, React.js, AngularJS, MongoDB, Rabbit MQ, Git, Back-end, "
Senior data scientist,AI,"Data Engineering, Java, Python, C++, SQL, "
Tech manager: Quality,,"software-quality, Python, Java, "
Tech manager: web front-end engineer,React.js,"React.js, 웹 프론트엔드 개발(HTML5/CSS3/JavaScript/Vue.js), TDD, Front-end, CI/CD, "
Tech manager - data scientist,AI,"Data Engineering, Java, Python, Go, SQL, "
시니어 웹 프론트엔드 엔지니어 (Senior web front-end engineer),시니어 웹,"React, TypeScript, HTML, Less, Redux-saga, "
Junior data scientist,AI,"SQL, Java, Python, C++, Data Engineering, "
주니어 백엔드 엔지니어 (Junior back-end engineer),AI,"Python, golang, Java, CI/CD, "
Billing: Tech-Lead engineer,AI,"Python, C++, Java, "
Messenger: Tech-Lead engineer,AI,"Java, Python, C++, Go, messenger, "
주니어 웹 프론트엔드 엔지니어 (Junior Web front-end engineer),주니어 웹,"React, TypeScript, HTML, Redux-saga, "
"Tech manager: Site-Reliability-Engineer, SRE",AI,"Site Reliability Engineering, saas, Kubernetes, Java, Python, Go, "
Senior Site-Reliability-Engineer,Java,"Site Reliability Engineering, Kubernetes, software delivery, Java, Python, Go, Terraform, "
Junior Site-Reliability-Engineer,AI,"Kubernetes, Java, Python, Go, Site Reliability Engineering, "
시니어 백엔드 엔지니어 (Senior back-end engineer),AI,"Python, Java, Amazon AWS, gitflow, golang, Kotlin, "
Tech manager: back-end engineer,golang,"Back-end, Python, Java, golang, Kotlin, aws, gitflow, CI/CD, "
[연구개발팀] 머신러닝 개발자,AI,"Java, C++, Python, Linux, Docker, Kubernetes, "
서비스 개발자 [웹/앱 프론트],AI,"spa, 백앤드 개발, 어플리케이션 개발, 리액트, React, API, "
서비스 개발자 [API 서버],AI,"spa, 백앤드 개발, 어플리케이션 개발, 리액트, React, API, "
[차세대 젊은 리더 모집] 픽플스 자사 웹/앱 퍼블리셔 모집,Security,"Git, Front-end, CSS, HTML, JavaScript, jQuery, "
[차세대 젊은 리더 모집] 픽플스 자사 플랫폼 개발자 모집,AI,"Android, iOS, Java, PHP, JavaScript, "
남도산(CTO)이될분을 찾습니다.,AI,"aws, MySQL, postgres, Redis, TypeScript, Node JS, React, Vue.js, CI/CD, Docker, "
"웹 개발자(프론트, 백) 채용",AI,"PHP, React.js, JavaScript, HTML5, CSS3, Node.js, "
모바일 앱(Android) 개발자,Node.js,"Android, Java, PHP, jQuery, Python, MySQL, Node.js, Git, JSP, JavaScript, Amazon AWS, Front-end, Back-end, 풀스택개발, 서버관리, CSS, HTML5, Apache, "
AI/빅데이터-Data Scientist 연구개발 (병역특례 가능),Data Scientist,"Python, MATLAB, TensorFlow, Data Visualizing, reporting, deep-learning, artificial-intelligence, 인공지능, 딥러닝, 기계학습, 머신러닝, 데이터분석, 산업공학, 통계학, 데이터마이닝, machine-learning, Data Science, Datamining, Machine Learning, 데이터사이언스, 빅데이터 마이닝, "
제조 S/W Product Manager (반도체/디스플레이 제조/자동화 출신),반도체 공정,"반도체 공정, 자동화, pi, 디스플레이, 제조생산공정, 제조, Product Roadmapping, 반도체장비, Product Manager, 프로덕트매니저, Product owner, "
서버 개발자 경력직 채용(java/spring),,"Java, Node.js, JSP, Amazon AWS, Back-end, Git, jQuery, JavaScript, "
산업용 웹 솔루션 개발자,CSS,"Java, JavaScript, HTML5, CSS, spring-boot, Vue.js, mybatis, JPA, "
개발자 신입/경력 모집,"Python, MySQL","Android, iOS, 앱개발자, 하이브리드앱개발자, PHP, jQuery, Python, MySQL, Front-end, Back-end, 풀스택개발, 서버관리, Java, JavaScript, GitHub, "
CTO,,"풀스택개발, Amazon AWS, Front-end, Back-end, "
[두들러] 안드로이드 개발자 채용,AI,"Java, Android, iOS, "
"[정규직/계약직] 주 4.5일 근무, 앱 개발 신입/경력 채용",Security,"프론트엔드 개발, 클라이언트 개발, 아이폰개발자, 안드로이드 앱개발, Java/Kotlin 혹은 Swift, Objective-C, TypeScript, Flutter, Ionic, ProgressiveWebApp(PWA), JIRA, Git, "
웹(javascript) 및 서버 개발자 채용합니다,AI,"웹 개발, React, JavaScript, React.js, HTML, CSS, Amazon AWS, MySQL, "
국내 TOP 브랜디드 컨텐츠(인플루언서) 마케팅 - QA,국내 TOP,"qa, QA/QC, quality-assurance, "
국내 TOP 브랜디드 컨텐츠(인플루언서) 마케팅 - 웹 프로그래머(경력),AI,"Python, "
PHP WEB 개발 경력자 모집중,,"PHP, MySQL, Back-end, "
Full Stack 개발자 (Software Engineer),,"JavaScript, React, python flask, aws, PostgreSQL, Back-end, Python, Git, 풀스택개발, "
Control engineer,AI,"C, C++, "
Robotics engineer (state estimation / SLAM),AI,"C, C++, mathematics, Python, "
Software engineer,AI,"C, C++, Python, "
[스타트업] 안드로이드 엔지니어,Android,"Android, Kotlin, RxJava, 안드로이드 앱개발, React, react-native, Node.js, TypeScript, Amazon AWS, Git, "
[핀테크기업] 웹개발(7년이상),,"MySQL, Java, spring-boot, Amazon AWS, Flutter, React, "
[핀테크 기업] 안드로이드 개발자(7년 이상),AI,"Android, Git, JSP, JavaScript, Flutter, React, "
[스타트업] ios 엔지니어,,"iOS, Swift, RxSwift, ios 앱개발, React, react-native, Node.js, TypeScript, aws, "
[유명 외국계 게임사] 소프트웨어 엔지니어(백엔드)-프리랜서,[유명 외국계,"Java, C++, Amazon AWS, RESTful-api, IDC, Spring, Kafka, 오픈소스, Back-end, "
[유명 외국계 게임사] Software Engineer (Backend)-정규직,[유명 외국계,"Java, C++, Amazon AWS, Back-end, RESTful-api, Spring, Kafka, IDC, "
[프로그래밍 교육기업] 프론트엔드 개발자,AI,"React, CSS3, HTML5, Javascript(ES6+), Redux, graphql, zeplin, Amazon AWS, hooks, Git, figma, eslint, webpack, "
[핀테크 기업] 프론트엔드 개발자,,"React, Flutter, jQuery, prototype, Bootstrap, Front-end, "
[핀테크 기업] 안드로이드 개발자,AI,"Android, Git, JSP, JavaScript, Flutter, React, "
[교육 플랫폼 서비스 기업] 백엔드 개발자(3년이상),서비스 기업,"Back-end, JavaScript, Node.js, TypeScript, Amazon AWS, Google Cloud Platform (GCP), RDBMS에 대한 이해, NoSQL, Websocket/Socket.io, PG/VAN, "
백엔드엔지니어 영입 (Server Side),AI,"Amazon AWS, aws, MSA, gitflow, restful, RESTful-api, restful-web-services, RESTful service, devops, Java, Spring, SQL, MySQL, DBMS(MS-SQL MySQL), dbms, ORM, API, Git, Back-end, 백엔드개발자, 백엔드, server, 서버개발자, 서버, 서버관리, 소프트웨어아키텍처, MongoDB, 풀스택개발, JavaScript, jQuery, spring-framework, Elasticsearch, aws-ec2, AWS Lambda, Docker, AWS Elastic Load Balancing (ELB), "
NodeJS 백엔드 개발자,,"JavaScript, Node.js, Amazon AWS, Back-end, infrastructure, "
(주)소울매치 안드로이드 App(데이팅앱) 개발자 정규직 채용,"end, Front","Android, PHP, Java, MySQL, Apache, Back-end, Front-end, 풀스택개발, 서버관리, "
SE (System Engineer),AI,"System Engineer, SQL, 리눅스, Linux, 의료기기, PACS, wiki, "
의료영상 인공지능 엔지니어,deep-learning,"TensorFlow, Python, PyTorch, analysis, machine-learning, deep-learning, 머신러닝, 딥러닝, image-processing, 영상처리, 의공학, 인공지능, 의료영상, Medical Image Processing, statistical-analysis, image-segmentation, classification, generator, detection, "
sw 엔지니어 (신입/경력/정규직),sw 엔,"알고리즘, algorithm, 소프트웨어개발, network, Database, 데이터베이스, os, computer-science, Data structure, Java, Python, UI/UX, python flask, dicom, hl7, aws, RESTful-api, React, AngularJS, graphql, JavaScript, 소프트웨어엔지니어, "
소프트웨어 유틸리티 엔지니어,AI,"Java, Python, window, Linux, JIRA, Confluence, aws, CI/CD, 리눅스, 윈도우, wiki, AI(인공지능), "
Neural Engineer Researcher( 의료영상 시뮬레이션 분석 및 연구원),AI,"Python, 뇌공학, 의공학, 의료영상, 뇌영상, 의료데이터 분석, 의료데이터분석, MATLAB, Linux, neural engineering, "
[패스트캠퍼스] 데이터 엔지니어,AI,"아키텍쳐, aws, GCP, tableau, superset, powerbi, Redash, AB 테스팅, 데이터 보존 정책 수립, DW, etl, "
"(Pick & go 서비스 회사) front, back, 퍼블리셔 & 디자인 상반기 채용",AI,"Java, React, HTML5, CSS3, jQuery, javascript, aws, "
웹 개발자 (프론트엔드),AI,"Java, HTML5, CSS3, REST, JavaScript, "
[IT사업부] S/W 개발 직무 Back-End 개발자 모집,AI,"Python, Django, Flask, MySQL, Amazon AWS, Docker, Node.js, Vue.js, "
[IT사업부] S/W 개발자 모집 (팀장급),S,"Python, Back-end, Django, Git, Amazon AWS, Node.js, MySQL, 풀스택개발, 서버관리, embedded, Android, iOS, firmware, Docker, Vue.js, "
모바일 앱 개발자(Android 및 iOS),AI,"Android, iOS, "
IT 콘텐츠 스타트업 <플랜위드>에서 안드로이드개발자를 구합니다!,,"Android, Kotlin, 안드로이드 앱개발, Front-end, "
IT 콘텐츠 스타트업 <플랜위드>에서 서버개발자를 구합니다!,,"JavaScript, Node.js, Back-end, "
IT 콘텐츠 스타트업 <플랜위드>에서 iOS개발자를 구합니다!,,"Android, Kotlin, 안드로이드 앱개발, Front-end, "
프론트 개발자,,"소프트웨어아키텍처, Amazon AWS, GitHub, Jenkins, React.js, Next.js, Sass, Styled-components, "
클라우드 미들웨어 및 어플리케이션 개발,,"Back-end, Git, Amazon AWS, Java, 서버관리, Docker, servlet, "
[스마트택배] 스윗트래커 CIC 안드로이드 개발자 채용,스윗트래커 C,"Android, Java, Kotlin, JSON, REST API, RXKotlin, RxJava, 안드로이드개발, 안드로이드 앱개발, 어플리케이션 개발, 안드로이드 개발, 모바일앱개발, Android앱개발, 안드로이드개발자, "
스타트업 웹 개발자,,"Web 개발자, RESTful-api, OAuth, 2checkout, "
이커머스 물류 스타트업 시스템 개발자 채용,,"Java, JSP, MySQL, Back-end, 풀스택개발, JavaScript, Amazon AWS, "
node.js 백엔드 개발자!,Amazon AWS,"Node.js, JavaScript, Back-end, Amazon AWS, Git, MySQL, 서버관리, "
신입 데이터 사이언티스트 - AI/NLP 개발자,AI,"Python, Java, MySQL, Amazon AWS, Git, 풀스택개발, "
엘리시아 개발자를 채용합니다.,,"React, react-native, Solidity, TypeScript, MySQL, AWS ECS, expo, "
모바일앱 개발자 (React Native),,"Android, iOS, react-native, JavaScript, 풀스택개발, "
"[수시채용] GIS 데이터분석가 (서울연구소근무, 전문연구요원 가능)",AI,"Java, Python, R, 데이터분석, "
[수시채용] Python 을 이용한 3D 모델링 개발자(서울연구소근무),AI,"Python, blender, 3D 모델링, "
[수시채용] Java / Spring Boot back end 개발자 (서울연구소근무),system-architecture,"Java, Back-end, 서버관리, SpringBoot, 데이터베이스, system-architecture, MariaDB, "
[수시채용] iOS 개발자 (서울연구소근무),,"iOS, Objective-C, Swift, 모바일앱개발, iPhone, Xcode, ios 앱개발, native app 개발, 아이폰개발자, "
[수시채용] Java / Servlet / JSP front end 개발자 (서울연구소근무),,"웹 프론트엔드 개발(HTML5/CSS3/JavaScript/Vue.js), webgl, Front-end, servlet, Java/JSP, "
"보건의료 데이터 통계 분석 능숙자, SAS/R 능통자 모집",AI,"통계분석, SAS, 의료데이터 분석, R 통계, 통계학, "
Back-End 개발자 채용,Back-End,"Node.js, JavaScript, React, Amazon AWS, Front-end, GitHub, Back-end, react-native, React/React Native, MySQL, CSS, 풀스택개발, ReactNative, cdn, "
리액트 네이티브 가능한 개발자를 모집합니다.,리액트 네이티브 ,"PHP, jQuery, MySQL, Node.js, AngularJS, Amazon AWS, Git, Vue.js, Python, React.js, react-native, ReactNative, React.js, "
PHP 백엔드작업 및 예약 안드로이드 앱개발 협업 및 관리할 경력직 개발자,AngularJS,"Android, PHP, MySQL, AngularJS, Java, jQuery, Node.js, Amazon AWS, "
프론트엔드 개발자를 모집합니다.,AI,"PHP, jQuery, MySQL, Node.js, Amazon AWS, Git, "
스포츠 멀티 플랫폼 스팟에서 iOS 개발자를 찾습니다,,"iOS, Swift, Xcode, Objective-C, cocoapods, autolayout, Swift 개발 경험자, ios 앱개발, 아이폰개발자, "
iOS개발을 자신하는 프론트앤드 개발자를 찾습니다!,AI,"Swift, ios 앱개발, 위치기반서비스, "
대표이사보다 엉덩이가 무거운 백앤드 개발자를 찾습니다!,,"Amazon AWS, spring-framework, "
맥파이테크 Android/iOS 개발자 채용,iOS,"Android, Java, Kotlin, iOS, Swift, 모바일앱개발, 안드로이드 앱개발, ios 앱개발, "
[로보트리] O2O 플랫폼 백엔드 개발자,,"Node.js, JavaScript, Git, GitHub, React, Amazon AWS, Python, Back-end, 서버관리, 소프트웨어아키텍처, Ruby, "
[로보트리] O2O 플랫폼 프론트엔드 개발자,,"Node.js, JavaScript, Git, GitHub, Amazon AWS, 소프트웨어아키텍처, Front-end, Three.js, "
"웹 개발자 (프론트,백 엔드), 웹 디자인 UX/UI, 퍼블리싱",Security,"iOS, Objective-C, Swift, ios 앱개발, 아이폰개발자, Android, Java, 모바일앱개발, "
보험상품 분석 서비스 개발 채용,AI,"Java, Python, "
IT기획 / 마케터 / 디자이너 / 퍼블리셔 / SW개발자 / APP개발자 / 보험분석 사무직 채용,AI,"경력직, 직무경력서, 신입사원, 경력같은신입, "
App 서비스 개발자 채용,AI,"iOS, Android, Swift, "
웹 프론트앤드 개발자,,"웹 프론트엔드 개발(HTML5/CSS3/JavaScript/Vue.js), JavaScript, HTML&CSS3, Sass/scss, Front-end, "
플랫폼 기획 및 개발자,AI,"React.js, ReactNative, Node.js, GitHub, Amazon AWS, 풀스택개발, "
"[패션 플랫폼] CTO 역할로 참여할 창립멤버를 모십니다.(지분참여, 외주개발 진행)",Android,"Android, iOS, Java, JavaScript, PHP, MySQL, Node.js, JSP, Front-end, Back-end, 풀스택개발, "
북마크 & 큐레이팅 플랫폼 피큐레잇의 백엔드개발자 채용,,"Python, DRF Node.js, Django, Back-end, "
북마크 & 큐레이팅 플랫폼 피큐레잇의 프론트엔드 개발자 채용,AI,"GitHub, "
클라이언트 개발자,,"웹개발, 모바일앱개발, Vue.js, Swift, Java, Swift 개발 경험자, 리액트네이티브, ReactNative, react-native, "
프론트엔드 개발자 (React Native),,"웹개발, 모바일앱개발, Vue.js, Swift, Java, Swift 개발 경험자, 리액트네이티브, ReactNative, react-native, "
유니티(Untiy 3D) 개발자 모집,Android,"iOS, C#, C++, Android, Java, Unity 3D, ar, augmented-reality, "
PHP & PYTHON 개발자 모집,AI,"PHP, MySQL, JavaScript, jQuery, Amazon AWS, Python, PostgreSQL, "
글로벌 이모티콘 솔루션을 만들어 갈 [경력직/팀장급 Android 엔지니어]를 찾습니다!,AI,"native, Android, Java, Kotlin, "
글로벌 이모티콘 솔루션을 만들어 갈 [경력직/팀장급 iOS 엔지니어]를 찾습니다!,,"iOS, Swift, Objective-C, Xcode, cocoapods, MySQL, "
모멘트팩토리에서 서버 개발(백엔드) 1명을 채용합니다!,서버 개발(,"Android, Kotlin, server, spring-framework, Git, Bitbucket, RESTful-api, MySQL, MongoDB, aws, CI/CD, server architecture, business-logic, cord review, "
웹 프론트 개발자,,"React, Front-end, "
Interactive App 개발,,"Unity 3D, 증강현실, 가상현실, 응용프로그래머, windows-application, C, "
Interactive App 관리 서버 고도화 및 개발,AI,"JSP, MySQL, PHP, Java, Python, HTML, C, MFC, "
HW 연동 설계 및 개발,AI,"C, MFC, 펌웨어개발, Firmware 개발자, 임베디드, "
스타트업과 함께할 앱 개발자를 찾습니다,Android,"Android, C++, Java, ASP.NET, jQuery, MySQL, JavaScript, PHP, iOS, Front-end, "
베어런 개발 직군 모집 (베어런에서 Back-End 개발자를 모십니다~),베어런 개발,"Python, Django, Node.js, Git, MySQL, Back-end, PHP, "
[경력] 웹 프론트엔드 엔지니어,,"JavaScript, Vue.js, HTML, CSS, Front-end, Semantic UI, "
[경력] 모바일 앱 프론트엔드 엔지니어 (Flutter),,"Flutter, Front-end, Mobile Applications, "
오픈소스기반 MSA or AA 설계/개발,AI,"Kubernetes, Docker, Kafka, Amazon AWS, devops, Terraform, Python, CI/CD, Google Cloud Platform (GCP), Microsoft Azure, OpenShift, Microservices architecture, "
Apache Kafka / Confluent 기반 설계 & 개발,"rdbms, NoSQL","Java, Python, apache-kafka, apache-confluent, rdbms, NoSQL, message-queue, Big Data, "
오픈소스기반 DevOps 구축 & 개발,AI,"OpenSource, Kubernetes, devops, Microservices architecture, Amazon AWS, Docker, Python, CI/CD, "
Java Backend/ Frontend 설계 & 개발,AI,"Java, OpenSource, Kubernetes, Docker/Kubernetes, container, devops, microservices, Microservices architecture, MSA, "
잔돈투자 서비스 '티클'과 함께 할 데이터 분석가/사이언티스트 를 찾습니다.,Security,"데이터마이닝, data-analysis, 데이터사이언스, "
잔돈투자 서비스 '티클'과 함께 할 Front-end Engineer 를 찾습니다.,Security,"React, Front-end, JavaScript, react-native, TypeScript, apollo-client, graphql, "
"드랍인 React, ReactNative 개발",,"Front-end, GCP, Node.js, HTML5, CSS, JavaScript, HTML, React, ReactNative, Git, MySQL, "
파이썬 주니어 개발자 채용,AI,"Python, Amazon AWS, Flask, Django, "
